DATE,HIGH_TEMP_F,LOW_TEMP__F,AVG_DAILY_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_XN_F,NORMAL_HIGH_TEMP__F,NORMAL_LOW_TEMP__F,NORMAL_AVG_DAILY_TEMP_ALL_HOURS__F,NORMAL_AVG_DAILY_TEMP_XN__F,DFN_HIGH_TEMP__F,DFN_LOW_TEMP__F,DFN_AVG_DAILY_TEMP_ALL_HOURS__F,DFN_AVG_DAILY_TEMP_XN__F,WARMEST_WINDCHILL_TEMP__F,COLDEST_WINDCHILL_TEMP__F,AVG_DAILY_WINDCHILL_TEMP_ALL_HOURS__F,MAXIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,MINIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,DAILY_AVG_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,EXT_MAX__WARM,EXT_MAX__WARM_DATE,EXT_MAX__COLD,EXT_MAX__COLD_DATE,EXT_MIN__WARM,EXT_MIN__WARM_DATE,EXT_MIN__COLD,EXT_MIN__COLD_DATE,NORMAL_HIGHEST_DEW_POINT_TEMP__F,NORMAL_LOWEST_DEW_POINT_TEMP__F,NORMAL_AVG_DAILY_DEW_POINT_TEMP_ALL_HOURS__F,NORMAL_HIGHEST_RELATIVE_HUMIDITY_%,NORMAL_LOWEST_RELATIVE_HUMIDITY_%,NORMAL_AVG_DAILY_RELATIVE_HUMIDITY_ALL_HOURS_%,NORMAL_HIGHEST_WET_BULB_TEMP__F,NORMAL_LOWEST_WET_BULB_TEMP__F,NORMAL_AVG_DAILY_WET_BULB_TEMP_ALL_HOURS__F,HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__HDDS_FROM_XN__BASE_OF_65_F,HEATING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_HDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__HDDS_ALL_HOURS__BASE_OF_65_F,COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__CDDS_FROM_XN__BASE_OF_65_F,COOLING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_CDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__CDDS_ALL_HOURS__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__EDDS_FROM_XN__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_EDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__EDDS_ALL_HOURS__BASE_OF_65_F,GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,AVG_DAILY_SOIL_TEMP_WBI_CALC__F,HIGHEST_SUSTAIN_SPEED__MPH,LOWEST_SUSTAIN_SPEED__MPH,AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,PREDOMINATE_WIND_DIR__DEG,NORMAL_AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,AVG_DAILY_CLOUD_COVER_ALL_HOURS_%,MAXIMUM_SOLAR_RADIANCE__WMEXP2,MINIMUM_SOLAR_RADIANCE__WMEXP2,AVG_SOLAR_RADIANCE__WMEXP2,MAXIMUM_SOLAR_RADIANCE__FTCANDLES,MINIMUM_SOLAR_RADIANCE__FTCANDLES,AVG_SOLAR_RADIANCE__FTCANDLES,TOTAL_MINUTES_OF_SUNSHINE_CALCULATED,TOT_MIN_OF_SUNSHINE_POSSIBLE_ON_CLOUDFREE_DAY,PERCENT_OF_SUNSHINE_POSSIBLE_CALCTOTAL_POSSIBLE,NORMAL_TOTAL_DAILY_WATER_EQUIVALENT_INCHES,SNOWFALL__WBI_CALCULATED;_SUM_OF_ALL_HOURS,AVG_POPS_ON_FCST_DATA__OR__%_OF_DAY_WITH_PRECIP,OBSERVED_DAILY_WATER_EQUIVALENT_INCHES,STATION_CODES,WBI_24_LETTER_CODE_ALL_HOURS_CODES
2006-05-01,62.1,45.0,53.6,53.6,71.1,46.0,58.3,58.6,-9.0,-1.1,-4.7,-5.0,59.0,40.3,48.7,952,638,759,92.3,1998,54.0,1949,55.0,1983,27.0,1948,46.0,43.0,44.8,90,39,65,57.0,44.6,51.1,11.3,6.3,5.0,11.3,6.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7.6,5.9,13.5,7.9,5.6,3.6,8.6,3.6,8.3,32.0,35.0,6.0,19.0,286,9.6,0,786,0,238,5736,0,1735,867,867,100,0.04,0.0,0,0.0,17,0
2006-05-02,66.0,39.0,52.2,52.5,71.1,46.0,58.3,58.6,-5.0,-7.0,-6.1,-6.1,66.0,34.0,49.6,903,234,605,88.0,1966,55.0,1938,61.0,2004,26.1,1928,46.0,43.0,45.0,90,39,65,57.0,44.6,51.1,12.4,6.3,6.1,12.8,6.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,6.7,6.7,13.7,7.0,6.7,2.5,8.6,2.2,8.3,32.0,12.0,0.0,6.6,358,9.5,2,786,0,238,5736,0,1735,852,869,98,0.04,0.0,0,0.0,17,0
2006-05-03,73.0,33.1,54.7,53.1,71.1,46.0,58.5,58.6,2.0,-13.0,-3.8,-5.6,73.0,30.9,53.2,865,159,469,91.9,1966,55.0,1930,59.4,1998,28.0,1933,46.0,43.0,45.1,90,39,65,57.0,44.6,51.3,11.9,6.3,5.6,10.3,6.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.7,5.9,11.0,6.8,4.1,3.1,8.6,4.7,8.5,32.0,16.0,0.0,6.3,101,9.4,0,786,0,238,5736,0,1735,872,872,100,0.04,0.0,0,0.0,17,0
2006-05-04,77.0,37.0,58.6,57.0,71.1,46.9,58.8,59.0,5.9,-9.9,-0.2,-2.0,75.9,34.0,57.6,796,188,391,95.0,1966,54.0,1965,55.9,2005,28.0,1930,46.0,44.1,45.3,90,39,64,57.0,45.5,51.6,7.9,5.9,2.0,6.3,6.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.3,2.0,6.7,6.5,0.2,7.0,9.0,8.6,8.8,32.0,14.0,0.0,5.1,100,9.3,4,786,0,238,5736,0,1735,871,874,100,0.04,0.0,0,0.0,17,0
2006-05-05,78.1,39.0,59.7,58.6,72.0,46.9,59.4,59.4,6.1,-7.9,0.4,-0.7,78.1,38.3,58.6,798,113,429,91.0,1992,51.1,1986,57.4,1998,27.0,1939,46.0,44.1,45.5,90,38,64,57.4,45.5,51.8,6.3,5.6,0.7,5.2,5.6,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.1,0.7,5.6,6.1,-0.5,8.6,9.4,9.7,9.4,32.0,24.0,0.0,8.6,298,9.6,36,724,0,163,5284,0,1192,495,878,56,0.03,0.0,0,0.0,17,4
2006-05-06,64.0,48.0,56.8,56.1,72.0,46.9,59.4,59.4,-7.9,1.1,-2.5,-3.2,60.6,43.0,52.5,892,600,715,93.9,1992,54.0,1930,60.1,1974,27.0,1933,46.0,44.1,45.5,90,38,64,57.4,45.5,51.8,8.8,5.6,3.2,8.1,5.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,10.4,6.7,3.8,9.7,6.7,3.1,6.1,9.4,6.8,9.4,32.0,26.0,9.0,18.9,295,9.7,51,743,0,157,5421,0,1144,527,880,60,0.03,0.0,0,0.0,17,8
2006-05-07,64.0,48.9,54.0,56.5,72.0,46.9,59.4,59.4,-7.9,2.0,-5.4,-2.9,60.4,39.6,48.9,938,606,768,97.0,1987,53.1,1933,66.0,1992,26.1,1930,46.0,44.1,45.7,90,40,64,57.7,45.5,52.0,8.5,5.6,2.9,11.0,5.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.5,3.4,13.0,6.5,6.5,6.5,9.4,4.0,9.4,32.0,23.0,9.0,17.3,300,9.8,80,707,0,96,5161,0,704,129,882,15,0.03,0.0,8,0.0,17,4
2006-05-08,62.1,46.0,53.1,54.0,73.0,46.9,60.1,60.1,-11.0,-0.9,-7.0,-6.1,58.3,39.0,48.4,967,617,756,99.0,1987,55.9,1962,57.9,1994,28.0,1930,46.9,44.1,45.7,90,38,63,58.3,45.5,52.3,11.0,4.9,6.1,11.9,4.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,5.8,7.0,13.9,5.8,8.1,4.0,10.1,3.1,10.1,32.0,24.0,5.0,16.8,290,9.8,24,786,0,234,5736,0,1709,713,885,81,0.03,0.0,0,0.0,17,0
2006-05-09,70.0,35.1,54.5,52.5,73.0,48.0,60.4,60.4,-3.1,-13.0,-5.9,-7.9,69.1,37.9,53.4,781,130,436,93.0,1987,59.0,2000,61.0,1994,30.9,1948,46.9,45.0,46.0,89,38,63,58.3,46.6,52.7,12.4,4.5,7.9,10.4,4.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,12.8,4.7,8.1,10.8,4.7,6.1,2.5,10.4,4.5,10.4,32.0,9.0,0.0,3.5,360,9.8,0,786,0,238,5736,0,1734,887,887,100,0.03,0.0,0,0.0,17,0
2006-05-10,79.0,36.0,59.2,57.6,73.0,48.0,60.3,60.4,5.9,-12.1,-1.1,-2.9,78.1,33.3,58.8,835,165,324,91.9,1993,53.1,1937,62.1,1987,28.0,1947,46.9,45.0,46.4,90,38,64,58.3,46.6,52.7,7.4,4.5,2.9,5.8,4.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.7,2.9,5.9,4.9,1.1,7.6,10.4,9.2,10.3,32.0,13.0,0.0,3.4,0,9.8,37,786,0,208,5736,0,1522,686,890,77,0.03,0.0,0,0.0,17,4
2006-05-11,73.9,52.0,60.8,63.0,73.0,48.0,60.3,60.4,0.9,4.0,0.5,2.5,73.0,48.7,58.6,790,211,550,97.0,1949,54.0,1944,60.1,1968,28.9,1943,46.9,45.0,46.4,90,38,64,58.6,46.6,52.7,2.0,4.5,-2.5,4.1,4.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.2,-2.9,4.7,5.4,-0.7,13.0,10.4,10.8,10.3,32.0,28.0,0.0,15.0,296,9.9,42,774,0,166,5647,0,1215,487,892,55,0.03,0.0,0,0.0,17,4
2006-05-12,64.0,44.1,54.9,54.0,73.9,48.0,61.0,61.0,-9.9,-4.0,-6.1,-7.0,61.7,39.4,50.4,881,477,717,93.9,1931,57.0,1943,60.1,1993,30.9,1935,48.0,45.0,46.8,93,38,64,59.0,46.6,53.2,11.0,4.0,7.0,10.1,4.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,12.8,4.7,8.1,11.7,4.7,7.0,4.0,11.0,4.9,11.0,32.0,30.0,5.0,16.8,295,9.8,1,786,0,238,5736,0,1734,895,895,100,0.03,0.0,0,0.0,17,0
2006-05-13,75.0,36.0,56.7,55.4,73.9,48.9,61.3,61.5,1.1,-13.0,-4.7,-6.1,75.0,31.6,55.2,826,101,409,96.1,1973,57.0,1966,64.9,1949,30.9,1938,48.0,46.0,46.8,90,38,63,59.0,47.5,53.4,9.5,3.4,6.1,8.3,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.6,6.3,8.5,3.8,4.7,5.4,11.5,6.7,11.3,32.0,7.0,0.0,3.0,1,9.9,0,786,0,238,5736,0,1734,897,897,100,0.03,0.0,0,0.0,17,0
2006-05-14,87.1,42.1,64.2,64.6,73.9,48.9,61.3,61.5,13.1,-6.8,2.9,3.1,86.0,39.9,63.3,805,38,319,98.1,1973,57.9,1974,64.8,1997,27.0,1948,48.0,46.0,47.1,90,38,64,59.0,47.5,53.6,0.4,3.4,-3.1,0.7,3.6,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.6,-3.2,0.7,3.8,-3.1,14.6,11.5,14.2,11.3,32.0,9.0,0.0,3.7,0,9.9,3,786,0,238,5736,0,1734,899,899,100,0.03,0.0,0,0.0,17,0
2006-05-15,93.0,48.0,71.6,70.5,73.9,48.9,61.2,61.5,19.1,-0.9,10.4,9.0,91.9,49.6,71.2,640,0,197,93.0,2006,55.0,1955,63.0,1973,30.0,1943,48.0,46.0,47.5,90,38,64,59.0,47.5,53.6,0.0,3.4,-3.4,0.0,3.8,-3.8,5.6,0.0,5.6,6.7,0.0,6.7,0.0,3.6,-3.6,0.0,4.0,-4.0,20.5,11.5,21.6,11.2,32.0,9.0,0.0,3.1,3,9.9,56,749,0,159,5466,0,1162,419,902,46,0.03,0.0,0,0.0,17,4
2006-05-16,93.9,60.1,78.1,77.0,73.9,48.9,61.2,61.5,20.0,11.2,16.9,15.5,93.0,60.1,77.5,461,0,238,95.0,2008,53.4,1998,60.1,2006,34.0,1944,48.9,46.0,47.8,93,40,65,59.5,47.5,53.8,0.0,3.4,-3.4,0.0,3.8,-3.8,12.1,0.0,12.1,13.1,0.0,13.1,0.0,4.0,-4.0,0.0,4.3,-4.3,27.0,11.5,28.1,11.2,32.0,20.0,0.0,13.8,321,9.8,8,786,0,238,5736,0,1735,876,904,97,0.03,0.0,0,0.0,17,0
2006-05-17,97.0,61.0,77.9,79.0,75.0,48.9,61.9,61.9,22.0,12.1,16.0,17.1,97.0,61.0,77.7,561,0,230,98.1,2008,55.9,1991,61.0,2006,32.0,1943,48.9,46.0,47.8,93,39,64,59.9,47.5,54.1,0.0,3.1,-3.1,0.0,3.1,-3.1,14.0,0.0,14.0,13.0,0.0,13.0,0.0,3.4,-3.4,0.0,3.4,-3.4,29.0,11.9,27.9,11.9,32.0,22.0,0.0,10.2,327,9.6,14,786,0,238,5736,0,1735,875,906,97,0.03,0.0,0,0.0,17,0
2006-05-18,93.0,63.0,75.7,78.1,75.0,50.0,62.2,62.6,18.0,13.0,13.5,15.5,91.9,63.0,75.0,522,0,272,98.1,2008,55.9,1933,64.9,2008,30.9,1935,48.9,46.9,48.2,89,39,64,59.9,48.4,54.5,0.0,2.3,-2.3,0.0,2.7,-2.7,13.1,0.0,13.1,10.8,0.0,10.8,0.0,2.5,-2.5,0.0,3.1,-3.1,28.1,12.6,25.7,12.2,32.0,21.0,0.0,10.1,301,9.6,28,786,0,210,5736,0,1530,659,908,73,0.03,0.0,0,0.0,17,8
2006-05-19,81.0,57.9,65.7,69.4,75.0,50.0,62.2,62.6,5.9,7.9,3.4,6.8,79.0,56.5,64.9,609,159,389,91.0,1993,55.9,1948,64.9,2008,32.0,1937,48.9,46.9,48.4,89,39,64,59.9,48.4,54.5,0.0,2.3,-2.3,0.0,2.7,-2.7,4.5,0.0,4.5,0.7,0.0,0.7,0.0,2.5,-2.5,0.0,2.9,-2.9,19.4,12.6,15.7,12.2,32.0,24.0,0.0,9.8,300,9.7,78,560,0,109,4084,0,797,202,910,22,0.03,0.0,50,0.33,17,4
2006-05-20,75.0,55.9,64.6,65.5,75.0,50.0,62.4,62.6,0.0,5.9,2.2,2.9,73.9,54.3,63.7,689,154,404,93.0,1967,55.0,1932,59.0,1985,30.9,1934,48.9,46.9,48.6,89,40,65,60.3,48.4,54.7,0.0,2.3,-2.3,0.4,2.5,-2.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,-2.5,0.4,2.7,-2.3,15.5,12.6,14.6,12.4,32.0,18.0,0.0,9.1,299,9.6,47,746,0,202,5447,0,1475,550,912,60,0.03,0.0,29,0.16,17,8
2006-05-21,73.0,55.0,61.9,64.0,75.0,50.0,62.2,62.6,-2.0,5.0,-0.4,1.4,71.1,53.2,61.5,654,125,382,95.0,1958,57.9,1960,61.0,1971,34.0,1934,50.0,46.9,48.7,93,40,65,60.3,48.4,54.7,0.9,2.3,-1.4,3.1,2.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.5,-1.6,3.2,2.9,0.4,14.0,12.6,11.9,12.2,32.0,13.0,0.0,4.7,0,9.6,87,356,0,73,2602,0,530,165,914,18,0.03,0.0,33,0.08,17,4
2006-05-22,64.9,52.0,59.2,58.5,75.9,50.0,63.0,63.0,-11.0,2.0,-3.8,-4.5,64.0,51.8,57.9,741,182,494,99.0,2001,57.9,1944,61.0,1958,32.0,1933,50.0,48.0,48.9,93,39,64,60.6,48.9,55.0,6.5,2.0,4.5,5.8,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.2,4.9,6.3,2.2,4.1,8.5,13.0,9.2,13.0,32.0,22.0,0.0,8.5,291,9.6,76,283,0,61,2065,0,445,118,916,13,0.03,0.0,33,0.07,17,4
2006-05-23,70.0,48.9,58.3,59.4,75.9,51.1,63.3,63.5,-5.9,-2.2,-5.0,-4.1,69.1,50.0,57.6,632,130,447,99.0,2001,54.0,1953,66.9,1985,28.0,1935,50.0,48.0,49.3,89,39,64,60.6,49.5,55.4,5.6,1.4,4.1,6.7,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.4,4.5,7.0,1.8,5.2,9.4,13.5,8.3,13.3,32.0,15.0,0.0,5.8,300,9.8,68,660,0,110,4818,0,802,300,918,33,0.03,0.0,16,0.41,17,4
2006-05-24,70.0,52.0,58.5,61.0,75.9,51.1,63.3,63.5,-5.9,0.9,-4.9,-2.5,68.7,49.5,57.0,678,182,489,95.0,1983,55.9,1962,64.9,1985,33.1,1935,50.0,48.0,49.5,89,39,64,60.6,49.5,55.4,4.0,1.4,2.5,6.5,1.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.6,2.7,7.0,1.8,5.2,11.0,13.5,8.5,13.3,32.0,25.0,0.0,8.5,295,9.8,62,641,0,121,4678,0,883,374,919,41,0.03,0.0,25,0.03,17,4
2006-05-25,64.0,48.0,55.2,56.1,75.9,51.1,63.3,63.5,-11.9,-3.1,-8.1,-7.4,62.1,46.8,53.2,764,171,553,96.1,1947,55.9,1960,64.0,1983,32.0,1930,50.0,48.0,49.6,92,39,65,61.2,49.5,55.6,8.8,1.4,7.4,9.7,1.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.6,7.9,10.4,1.8,8.6,6.1,13.5,5.2,13.3,32.0,18.0,0.0,7.7,298,9.8,59,469,0,99,3421,0,724,411,921,45,0.03,0.0,25,0.07,17,4
2006-05-26,62.1,46.0,54.1,54.0,75.9,51.1,63.3,63.5,-13.9,-5.0,-9.2,-9.5,59.2,43.0,51.3,819,247,645,99.0,1947,54.0,1953,70.0,1986,30.9,1929,50.0,48.0,49.8,92,40,65,61.2,49.5,55.6,11.0,1.4,9.5,10.8,1.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.6,10.6,12.1,1.8,10.3,4.0,13.5,4.1,13.3,32.0,23.0,0.0,11.2,297,9.6,39,754,0,201,5507,0,1470,590,923,64,0.03,0.0,12,0.01,17,4
2006-05-27,64.0,48.9,55.6,56.5,77.0,51.1,63.9,64.0,-13.0,-2.2,-8.3,-7.6,60.4,44.6,51.4,819,596,726,95.0,2005,62.1,1959,60.1,1986,35.1,1940,51.1,48.9,49.8,92,39,64,61.5,50.0,55.9,8.5,0.9,7.6,9.4,1.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.1,8.8,11.0,1.3,9.7,6.5,14.0,5.6,13.9,32.0,28.0,10.0,17.7,301,9.6,50,721,0,192,5263,0,1403,560,924,61,0.03,0.0,0,0.0,17,4
2006-05-28,62.1,52.0,55.9,57.0,77.0,52.0,64.2,64.4,-14.9,0.0,-8.3,-7.4,58.6,48.7,52.3,730,600,682,104.0,1983,60.1,1941,62.1,1968,36.0,1943,51.1,48.9,50.2,89,39,64,61.5,50.4,56.3,7.9,0.5,7.4,9.0,0.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,8.5,10.3,0.9,9.4,7.0,14.4,5.9,14.2,32.0,22.0,9.0,14.2,300,9.8,59,401,0,95,2924,0,691,285,926,31,0.03,0.0,16,0.0,17,4
2006-05-29,71.1,50.0,61.0,60.4,77.0,52.0,64.2,64.4,-5.9,-2.0,-3.2,-4.0,71.1,47.7,59.0,715,387,554,102.9,1983,59.0,1954,63.0,1986,33.1,1928,51.1,48.9,50.4,89,39,65,61.5,50.4,56.3,4.5,0.5,4.0,4.0,0.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,4.5,4.5,0.7,3.8,10.4,14.4,11.0,14.2,32.0,17.0,3.0,11.9,296,9.7,14,786,0,237,5736,0,1731,753,928,81,0.03,0.0,0,0.0,17,0
2006-05-30,82.0,44.1,64.4,63.0,77.0,52.0,64.2,64.4,5.0,-7.9,0.2,-1.4,82.0,43.5,63.7,676,77,346,107.1,1986,57.9,1955,64.0,1995,33.1,1939,51.1,48.9,50.5,93,39,65,61.5,50.4,56.3,2.0,0.5,1.4,0.5,0.7,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.4,0.5,0.7,-0.2,13.0,14.4,14.4,14.2,32.0,9.0,0.0,4.1,349,9.7,1,786,0,238,5736,0,1737,925,929,100,0.03,0.0,0,0.0,17,0
2006-05-31,82.9,52.0,67.1,67.5,77.0,52.0,64.2,64.4,5.9,0.0,2.9,3.1,82.9,53.1,66.6,568,126,338,98.1,1986,55.0,1971,71.1,1986,34.0,1939,51.1,50.0,50.7,93,39,66,61.5,50.9,56.5,0.0,0.5,-0.5,0.0,0.7,-0.7,2.5,0.0,2.5,2.2,0.0,2.2,0.0,0.5,-0.5,0.0,0.7,-0.7,17.5,14.4,17.1,14.2,32.0,28.0,0.0,7.8,340,9.9,75,514,0,92,3753,0,672,203,931,22,0.03,0.0,16,0.0,17,4
2006-06-01,70.0,57.9,63.9,64.0,78.1,52.0,64.6,65.1,-8.1,5.9,-0.7,-1.1,69.1,59.0,63.5,561,130,361,96.1,1975,53.1,1966,70.0,1986,34.0,1939,51.1,50.0,50.7,93,37,65,61.9,50.9,56.7,0.9,0.0,0.9,1.1,0.4,0.7,0.0,0.2,-0.2,0.0,0.0,0.0,0.9,0.0,0.9,1.1,0.4,0.7,14.0,15.1,13.9,14.6,32.0,15.0,0.0,5.6,0,10.0,83,193,0,52,1410,0,378,45,931,5,0.03,0.0,16,0.04,17,4
2006-06-02,73.0,59.0,63.9,66.0,78.1,52.0,64.8,65.1,-5.0,7.0,-0.9,0.9,71.1,55.9,63.1,617,142,375,102.0,1970,62.1,1988,64.9,2007,30.0,1935,51.1,50.0,50.9,93,37,65,62.1,50.9,56.8,0.0,0.0,0.0,1.1,0.2,0.9,1.1,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.9,16.0,15.1,13.9,14.8,32.0,21.0,0.0,7.1,296,9.9,57,591,0,99,4317,0,721,318,933,34,0.03,0.0,50,0.32,17,8
2006-06-03,77.0,51.1,64.6,64.0,78.1,53.1,65.1,65.5,-1.1,-2.0,-0.5,-1.4,75.9,51.1,64.2,537,107,337,100.0,1969,54.0,1936,64.0,1996,35.1,1930,52.0,50.0,50.9,90,37,64,62.1,51.4,57.0,0.9,0.0,0.9,0.4,0.0,0.4,0.0,0.5,-0.5,0.0,0.2,-0.2,0.9,0.0,0.9,0.4,0.0,0.4,14.0,15.5,14.6,15.1,32.0,12.0,0.0,4.2,0,10.0,60,615,0,121,4491,0,883,441,934,47,0.03,0.0,16,0.04,17,4
2006-06-04,73.9,59.0,65.3,66.6,78.1,53.1,65.1,65.5,-4.1,5.9,0.2,1.1,73.9,59.0,64.8,541,182,409,100.0,1978,59.0,1932,63.0,2002,37.0,1945,52.0,50.0,51.3,90,39,65,62.4,51.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5,1.1,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.6,15.5,15.3,15.1,32.0,22.0,0.0,10.2,299,10.3,39,786,0,225,5736,0,1642,582,936,62,0.03,0.0,41,0.26,17,10
2006-06-05,79.0,53.1,66.9,66.0,78.1,53.1,65.1,65.5,0.9,0.0,1.8,0.5,78.1,52.3,66.4,615,148,379,100.0,1978,60.1,1994,66.9,1969,37.0,1945,52.0,50.0,51.3,93,39,65,62.4,51.4,57.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.5,2.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.5,16.9,15.1,32.0,14.0,0.0,8.1,296,10.3,36,710,0,152,5185,0,1110,522,936,56,0.03,0.0,0,0.0,17,4
2006-06-06,78.1,55.9,67.8,66.9,79.0,53.1,65.5,66.0,-0.9,2.9,2.3,0.9,75.9,57.0,67.3,567,177,400,99.0,1948,57.0,1995,66.0,1970,35.1,1939,52.0,50.0,51.3,93,38,64,62.8,51.4,57.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,0.9,2.9,0.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.0,17.8,15.5,32.0,18.0,0.0,11.2,330,10.3,19,745,0,177,5438,0,1294,688,937,73,0.03,0.0,0,0.0,17,8
2006-06-07,75.9,57.0,66.2,66.6,79.0,53.1,65.8,66.0,-3.1,4.0,0.4,0.5,75.9,53.8,64.8,714,314,502,99.0,2003,55.9,1950,69.1,1977,33.1,1928,52.0,51.1,51.4,93,38,64,62.8,52.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,0.5,1.3,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,16.6,16.0,16.2,15.8,32.0,24.0,6.0,16.5,297,10.3,9,786,0,236,5736,0,1724,869,938,93,0.03,0.0,0,0.0,17,8
2006-06-08,69.1,55.9,61.2,62.6,79.0,54.0,66.2,66.6,-9.9,2.0,-5.0,-4.0,68.2,50.9,58.3,778,494,621,96.1,1983,59.0,1964,69.1,1948,36.0,1941,52.0,51.1,51.6,90,38,64,62.8,52.5,57.7,2.3,0.0,2.3,3.8,0.0,3.8,0.0,1.6,-1.6,0.0,1.3,-1.3,2.9,0.0,2.9,4.5,0.0,4.5,12.6,16.6,11.2,16.2,32.0,28.0,6.0,19.4,289,10.3,4,786,0,236,5736,0,1725,888,939,95,0.03,0.0,0,0.0,17,0
2006-06-09,69.1,54.0,60.8,61.5,79.0,54.0,66.2,66.6,-9.9,0.0,-5.4,-5.0,67.3,51.3,58.1,730,494,616,100.0,1955,63.0,1942,68.0,1969,34.0,1938,52.0,51.1,51.4,90,38,63,62.8,52.5,57.7,3.4,0.0,3.4,4.1,0.0,4.1,0.0,1.6,-1.6,0.0,1.3,-1.3,4.0,0.0,4.0,4.9,0.0,4.9,11.5,16.6,10.8,16.2,32.0,23.0,10.0,16.8,296,10.4,28,775,0,201,5656,0,1468,650,940,69,0.03,0.0,0,0.0,17,8
2006-06-10,79.0,48.9,64.9,64.0,79.0,54.0,66.2,66.6,0.0,-5.0,-1.3,-2.5,78.1,50.5,64.2,675,125,371,99.0,1955,64.0,1952,64.9,1969,34.0,1946,52.0,51.1,51.4,90,38,63,62.8,52.5,57.7,0.9,0.0,0.9,0.0,0.0,0.0,0.0,1.6,-1.6,0.0,1.3,-1.3,0.9,0.0,0.9,0.0,0.0,0.0,14.0,16.6,14.9,16.2,32.0,13.0,0.0,5.7,346,10.4,7,750,0,227,5475,0,1654,845,940,90,0.03,0.0,0,0.0,17,0
